node,region,province,municipality,latitude,longitude,att_name,vendor
BCNMXC0093,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.63739,-115.407167,BCNMXC0093,Ericsson
BCNMXC0094,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.630196,-115.445114,BCNMXC0094,Ericsson
BCNMXC0095,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.623726,-115.451792,BCNMXC0095,Ericsson
BCNMXC0096,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.625381,-115.428019,BCNMXC0096,Ericsson
BCNMXC0097,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.625222,-115.413528,BCNMXC0097,Ericsson
BCNMXC0098,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.61401,-115.41679,BCNMXC0098,Ericsson
BCNMXC0099,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.6152,-115.396721,BCNMXC0099,Ericsson
BCNMXC0100,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.605694,-115.455944,BCNMXC0100,Ericsson
BCNMXC0101,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.591469,-115.396294,BCNMXC0101,Ericsson
BCNMXC0102,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.6007,-115.370613,BCNMXC0102,Ericsson
BCNMXC0103,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.573457,-115.425255,BCNMXC0103,Ericsson
BCNMXC0104,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.63554,-115.344383,BCNMXC0104,Ericsson
BCNMXC0105,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.420467,-115.304886,BCNMXC0105,Ericsson
BCNMXC0106,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.236528,-115.167917,BCNMXC0106,Ericsson
BCNMXC0107,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.293389,-115.092333,BCNMXC0107,Ericsson
BCNMXC0108,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.416302,-115.06756,BCNMXC0108,Ericsson
BCNMXC0109,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.436928,-114.98024,BCNMXC0109,Ericsson
BCNMXC0110,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.55151,-115.076355,BCNMXC0110,Ericsson
BCNMXC0111,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.651941,-115.428301,BCNMXC0111,Ericsson
BCNMXC0112,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.666168,-115.410667,BCNMXC0112,Ericsson
BCNMXC0113,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.646301,-115.409,BCNMXC0113,Ericsson
BCNMXC0114,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.607983,-115.384525,BCNMXC0114,Ericsson
BCNMXC0115,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.617474,-115.368851,BCNMXC0115,Ericsson
BCNMXC0116,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.559814,-115.310211,BCNMXC0116,Ericsson
BCNMXC0117,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.654046,-115.377686,BCNMXC0117,Ericsson
BCNMXC0118,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.585518,-115.438942,BCNMXC0118,Ericsson
BCNMXC0119,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.623222,-115.490389,BCNMXC0119,Ericsson
BCNMXC0120,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.638306,-115.443268,BCNMXC0120,Ericsson
BCNMXC0121,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.468513,-115.308395,BCNMXC0121,Ericsson
BCNMXC0122,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.658974,-115.505508,BCNMXC0122,Ericsson
BCNMXC0123,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.663056,-115.501679,BCNMXC0123,Ericsson
BCNMXC0124,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.612164,-115.328967,BCNMXC0124,Ericsson
BCNMXC0125,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.357677,-115.188698,BCNMXC0125,Ericsson
BCNMXC0126,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.409248,-115.192596,BCNMXC0126,Ericsson
BCNMXC0127,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.604343,-115.404633,BCNMXC0127,Ericsson
BCNMXC0128,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.641622,-115.47226,BCNMXC0128,Ericsson
BCNMXC0129,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.635918,-115.466639,BCNMXC0129,Ericsson
BCNMXC0131,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.574802,-115.350914,BCNMXC0131,Ericsson
BCNMXC0815,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.420502,-115.126999,BCNMXC0815,Ericsson
BCNMXC0909,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.579136,-115.470978,BCNMXC0909,Ericsson
BCNMXC0910,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.634239,-115.419235,BCNMXC0910,Ericsson
BCNMXC0970,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.632549,-114.854019,BCNMXC0970,Ericsson
BCNMXC0972,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.293098,-115.294998,BCNMXC0972,Ericsson
BCNMXC0978,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.61161,-115.017403,BCNMXC0978,Ericsson
BCNMXC0979,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.569023,-115.371656,BCNMXC0979,Ericsson
BCNMXC0983,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.562088,-115.33585,BCNMXC0983,Ericsson
BCNMXC0984,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.613934,-115.092911,BCNMXC0984,Ericsson
BCNMXC1179,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.591839,-115.554924,BCNMXC1179,Ericsson
BCNMXC1333,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.658444,-115.532992,BCNMXC1333,Ericsson
BCNMXC1364,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.63311,-115.431809,BCNMXC1364,Ericsson
BCNMXC1378,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.613098,-115.4786,BCNMXC1378,Ericsson
BCNMXC1379,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.624742,-115.373467,BCNMXC1379,Ericsson
BCNMXC1380,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.572729,-115.477151,BCNMXC1380,Ericsson
BCNMXC1381,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.600899,-115.345535,BCNMXC1381,Ericsson
BCNMXC1382,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.600267,-115.39534,BCNMXC1382,Ericsson
BCNMXC1383,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.623581,-115.439781,BCNMXC1383,Ericsson
BCNMXC1384,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.654526,-115.397127,BCNMXC1384,Ericsson
BCNMXC1385,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.661243,-115.475853,BCNMXC1385,Ericsson
BCNMXC1386,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.613587,-115.294055,BCNMXC1386,Ericsson
BCNMXC1387,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.605106,-115.504997,BCNMXC1387,Ericsson
BCNMXC1438,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.646833,-115.482203,BCNMXC1438,Ericsson
BCNMXC1441,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.65823,-115.442201,BCNMXC1441,Ericsson
BCNMXC1519,NORTH_WEST,BAJA_CALIFORNIA,MEXICALI,32.616459,-115.405724,BCNMXC1519,Ericsson
BCNPYR0132,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.104431,-116.876282,BCNPYR0132,Ericsson
BCNPYR0133,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.27332,-117.021713,BCNPYR0133,Ericsson
BCNPYR0135,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.629452,-117.05536,BCNPYR0135,Ericsson
BCNPYR0136,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.400433,-117.087677,BCNPYR0136,Ericsson
BCNPYR0137,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.411472,-117.053276,BCNPYR0137,Ericsson
BCNPYR0138,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.394775,-117.051492,BCNPYR0138,Ericsson
BCNPYR0139,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.219022,-116.911944,BCNPYR0139,Ericsson
BCNPYR0140,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.361333,-117.055278,BCNPYR0140,Ericsson
BCNPYR0141,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.34428,-117.054802,BCNPYR0141,Ericsson
BCNPYR0142,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.32037,-117.050049,BCNPYR0142,Ericsson
BCNPYR0144,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.357811,-117.049156,BCNPYR0144,Ericsson
BCNPYR0145,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.257851,-116.972572,BCNPYR0145,Ericsson
BCNPYR0146,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.24904,-116.929871,BCNPYR0146,Ericsson
BCNPYR0147,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.167629,-116.902817,BCNPYR0147,Ericsson
BCNPYR0148,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.35215,-117.062653,BCNPYR0148,Ericsson
BCNPYR0149,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.348331,-117.04416,BCNPYR0149,Ericsson
BCNPYR0150,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.303211,-117.041908,BCNPYR0150,Ericsson
BCNPYR1336,NORTH_WEST,BAJA_CALIFORNIA,PLAYAS_DE_ROSARITO,32.364044,-117.044945,BCNPYR1336,Ericsson
BCNTCT0151,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.577168,-116.603272,BCNTCT0151,Ericsson
BCNTCT0152,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.55608,-116.635386,BCNTCT0152,Ericsson
BCNTCT0153,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.54158,-116.423401,BCNTCT0153,Ericsson
BCNTCT0154,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.505238,-116.290878,BCNTCT0154,Ericsson
BCNTCT0155,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.479671,-116.180809,BCNTCT0155,Ericsson
BCNTCT0156,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.554348,-116.535118,BCNTCT0156,Ericsson
BCNTCT0157,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.557762,-116.653307,BCNTCT0157,Ericsson
BCNTCT0158,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.56791,-116.625961,BCNTCT0158,Ericsson
BCNTCT0159,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.561764,-116.61313,BCNTCT0159,Ericsson
BCNTCT0160,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.548027,-116.616142,BCNTCT0160,Ericsson
BCNTCT0161,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.571972,-116.634028,BCNTCT0161,Ericsson
BCNTCT0162,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.54001,-116.643951,BCNTCT0162,Ericsson
BCNTCT0996,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.571152,-116.65487,BCNTCT0996,Ericsson
BCNTCT1189,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.528099,-116.347,BCNTCT1189,Ericsson
BCNTCT1190,NORTH_WEST,BAJA_CALIFORNIA,TECATE,32.52198,-116.061974,BCNTCT1190,Ericsson
BCNTIJ0163,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.503389,-116.844833,BCNTIJ0163,Ericsson
BCNTIJ0164,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.444906,-117.022814,BCNTIJ0164,Ericsson
BCNTIJ0165,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515186,-117.03611,BCNTIJ0165,Ericsson
BCNTIJ0166,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.544636,-116.91375,BCNTIJ0166,Ericsson
BCNTIJ0167,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.431833,-117.040779,BCNTIJ0167,Ericsson
BCNTIJ0168,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.473539,-116.922249,BCNTIJ0168,Ericsson
BCNTIJ0169,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.501194,-117.05775,BCNTIJ0169,Ericsson
BCNTIJ0170,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.462533,-116.898407,BCNTIJ0170,Ericsson
BCNTIJ0171,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.513352,-117.00338,BCNTIJ0171,Ericsson
BCNTIJ0172,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.480122,-116.870483,BCNTIJ0172,Ericsson
BCNTIJ0173,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.530266,-116.980518,BCNTIJ0173,Ericsson
BCNTIJ0175,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.475209,-117.009142,BCNTIJ0175,Ericsson
BCNTIJ0176,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.510515,-116.904488,BCNTIJ0176,Ericsson
BCNTIJ0177,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.527443,-117.035698,BCNTIJ0177,Ericsson
BCNTIJ0178,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.507974,-116.955338,BCNTIJ0178,Ericsson
BCNTIJ0180,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.527515,-117.073853,BCNTIJ0180,Ericsson
BCNTIJ0181,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.533306,-117.043915,BCNTIJ0181,Ericsson
BCNTIJ0183,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515806,-117.057915,BCNTIJ0183,Ericsson
BCNTIJ0184,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.524406,-117.102577,BCNTIJ0184,Ericsson
BCNTIJ0186,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52589,-117.088188,BCNTIJ0186,Ericsson
BCNTIJ0187,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.507139,-116.879306,BCNTIJ0187,Ericsson
BCNTIJ0188,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.468723,-116.950555,BCNTIJ0188,Ericsson
BCNTIJ0189,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.483391,-117.044006,BCNTIJ0189,Ericsson
BCNTIJ0190,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.481087,-116.957682,BCNTIJ0190,Ericsson
BCNTIJ0191,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.487301,-117.07239,BCNTIJ0191,Ericsson
BCNTIJ0192,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.524418,-116.998889,BCNTIJ0192,Ericsson
BCNTIJ0194,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.50586,-116.979472,BCNTIJ0194,Ericsson
BCNTIJ0195,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.454712,-116.97465,BCNTIJ0195,Ericsson
BCNTIJ0196,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.499138,-117.009346,BCNTIJ0196,Ericsson
BCNTIJ0197,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.45947,-116.81303,BCNTIJ0197,Ericsson
BCNTIJ0198,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.445904,-116.870499,BCNTIJ0198,Ericsson
BCNTIJ0200,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.483075,-117.023308,BCNTIJ0200,Ericsson
BCNTIJ0201,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.54638,-116.973373,BCNTIJ0201,Ericsson
BCNTIJ0202,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.46465,-116.985092,BCNTIJ0202,Ericsson
BCNTIJ0203,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.464169,-117.001503,BCNTIJ0203,Ericsson
BCNTIJ0204,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.483295,-116.975826,BCNTIJ0204,Ericsson
BCNTIJ0205,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.513833,-117.120308,BCNTIJ0205,Ericsson
BCNTIJ0206,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.487672,-116.995293,BCNTIJ0206,Ericsson
BCNTIJ0207,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.477472,-116.843647,BCNTIJ0207,Ericsson
BCNTIJ0208,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.463963,-116.729065,BCNTIJ0208,Ericsson
BCNTIJ0209,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.499004,-116.71608,BCNTIJ0209,Ericsson
BCNTIJ0210,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.522667,-116.708,BCNTIJ0210,Ericsson
BCNTIJ0212,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.497364,-116.905113,BCNTIJ0212,Ericsson
BCNTIJ0213,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.474602,-117.028339,BCNTIJ0213,Ericsson
BCNTIJ0214,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.525079,-117.016502,BCNTIJ0214,Ericsson
BCNTIJ0215,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.5356,-117.062035,BCNTIJ0215,Ericsson
BCNTIJ0216,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.450715,-116.925468,BCNTIJ0216,Ericsson
BCNTIJ0218,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.394192,-116.953072,BCNTIJ0218,Ericsson
BCNTIJ0219,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.533521,-116.861542,BCNTIJ0219,Ericsson
BCNTIJ0220,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.513985,-116.869782,BCNTIJ0220,Ericsson
BCNTIJ0221,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.494137,-116.958992,BCNTIJ0221,Ericsson
BCNTIJ0222,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.427686,-116.953692,BCNTIJ0222,Ericsson
BCNTIJ0223,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.413945,-116.928172,BCNTIJ0223,Ericsson
BCNTIJ0225,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.494205,-116.870713,BCNTIJ0225,Ericsson
BCNTIJ0226,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.486031,-116.981667,BCNTIJ0226,Ericsson
BCNTIJ0227,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.44043,-117.03895,BCNTIJ0227,Ericsson
BCNTIJ0228,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.447972,-116.991028,BCNTIJ0228,Ericsson
BCNTIJ0229,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.412668,-116.960321,BCNTIJ0229,Ericsson
BCNTIJ0230,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52942,-116.97236,BCNTIJ0230,Ericsson
BCNTIJ0231,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52293,-117.115402,BCNTIJ0231,Ericsson
BCNTIJ0232,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.533901,-117.115463,BCNTIJ0232,Ericsson
BCNTIJ0233,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.518848,-117.091744,BCNTIJ0233,Ericsson
BCNTIJ0234,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.531709,-117.087997,BCNTIJ0234,Ericsson
BCNTIJ0235,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.514519,-117.083588,BCNTIJ0235,Ericsson
BCNTIJ0236,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.511307,-117.065598,BCNTIJ0236,Ericsson
BCNTIJ0237,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.491581,-117.046631,BCNTIJ0237,Ericsson
BCNTIJ0238,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53632,-117.05246,BCNTIJ0238,Ericsson
BCNTIJ0239,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52372,-117.051201,BCNTIJ0239,Ericsson
BCNTIJ0240,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.526085,-117.044694,BCNTIJ0240,Ericsson
BCNTIJ0241,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.519764,-117.043537,BCNTIJ0241,Ericsson
BCNTIJ0242,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53753,-117.041412,BCNTIJ0242,Ericsson
BCNTIJ0243,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.530529,-117.039833,BCNTIJ0243,Ericsson
BCNTIJ0244,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.522751,-117.031899,BCNTIJ0244,Ericsson
BCNTIJ0245,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53611,-117.032997,BCNTIJ0245,Ericsson
BCNTIJ0246,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.5331,-117.021957,BCNTIJ0246,Ericsson
BCNTIJ0247,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.526917,-117.022697,BCNTIJ0247,Ericsson
BCNTIJ0248,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.518723,-117.022141,BCNTIJ0248,Ericsson
BCNTIJ0249,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.518452,-117.016213,BCNTIJ0249,Ericsson
BCNTIJ0250,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.519806,-117.011722,BCNTIJ0250,Ericsson
BCNTIJ0251,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.53159,-117.009506,BCNTIJ0251,Ericsson
BCNTIJ0252,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.538593,-117.004051,BCNTIJ0252,Ericsson
BCNTIJ0253,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.517944,-117.002289,BCNTIJ0253,Ericsson
BCNTIJ0254,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.52969,-116.998169,BCNTIJ0254,Ericsson
BCNTIJ0255,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.543331,-116.998703,BCNTIJ0255,Ericsson
BCNTIJ0256,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515224,-117.031403,BCNTIJ0256,Ericsson
BCNTIJ0257,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.515671,-117.009712,BCNTIJ0257,Ericsson
BCNTIJ0258,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.50853,-117.036614,BCNTIJ0258,Ericsson
BCNTIJ0259,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.509602,-117.01266,BCNTIJ0259,Ericsson
BCNTIJ0260,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.503435,-117.03969,BCNTIJ0260,Ericsson
BCNTIJ0261,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.502712,-117.020401,BCNTIJ0261,Ericsson
BCNTIJ0262,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.503694,-116.998958,BCNTIJ0262,Ericsson
BCNTIJ0264,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.49357,-117.000122,BCNTIJ0264,Ericsson
BCNTIJ0265,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.48834,-117.033173,BCNTIJ0265,Ericsson
BCNTIJ0266,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.484982,-117.00458,BCNTIJ0266,Ericsson
BCNTIJ0267,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.478863,-116.991181,BCNTIJ0267,Ericsson
BCNTIJ0268,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.46835,-117.01527,BCNTIJ0268,Ericsson
BCNTIJ0269,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.478528,-116.949611,BCNTIJ0269,Ericsson
BCNTIJ0270,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.473583,-116.980943,BCNTIJ0270,Ericsson
BCNTIJ0271,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.466888,-116.972099,BCNTIJ0271,Ericsson
BCNTIJ0272,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.45055,-116.957207,BCNTIJ0272,Ericsson
BCNTIJ0273,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.4422,-117.10013,BCNTIJ0273,Ericsson
BCNTIJ0274,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.517918,-116.992167,BCNTIJ0274,Ericsson
BCNTIJ0275,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.51674,-116.978462,BCNTIJ0275,Ericsson
BCNTIJ0276,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.512527,-116.957298,BCNTIJ0276,Ericsson
BCNTIJ0277,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.51238,-116.986801,BCNTIJ0277,Ericsson
BCNTIJ0278,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.507862,-116.990799,BCNTIJ0278,Ericsson
BCNTIJ0279,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.507477,-116.982826,BCNTIJ0279,Ericsson
BCNTIJ0280,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.507473,-116.967242,BCNTIJ0280,Ericsson
BCNTIJ0281,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.501806,-116.972336,BCNTIJ0281,Ericsson
BCNTIJ0282,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.50016,-116.978973,BCNTIJ0282,Ericsson
BCNTIJ0283,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.499695,-116.958199,BCNTIJ0283,Ericsson
BCNTIJ0285,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.496483,-116.935303,BCNTIJ0285,Ericsson
BCNTIJ0286,NORTH_WEST,BAJA_CALIFORNIA,TIJUANA,32.49347,-116.94436,BCNTIJ0286,Ericsson
