node,region,province,municipality,latitude,longitude,att_name,vendor,period
MUSINMAZ0569X,NORTH_WEST,SINALOA,MAZATLAN,23.2481,-106.375,SINMAZ0569,Ericsson,last
MUSINMAZ0570X,NORTH_WEST,SINALOA,MAZATLAN,23.2551,-106.440002,SINMAZ0570,Ericsson,last
MUSINMAZ0571X,NORTH_WEST,SINALOA,MAZATLAN,23.233601,-106.435997,SINMAZ0571,Ericsson,last
MUSINMAZ0572X,NORTH_WEST,SINALOA,MAZATLAN,23.254101,-106.403,SINMAZ0572,Ericsson,last
MUSINMAZ0573X,NORTH_WEST,SINALOA,MAZATLAN,23.1992,-106.414002,SINMAZ0573,Ericsson,last
MUSINMAZ0574X,NORTH_WEST,SINALOA,MAZATLAN,23.2589,-106.462997,SINMAZ0574,Ericsson,last
MUSINMAZ0576X,NORTH_WEST,SINALOA,MAZATLAN,23.2528,-106.420998,SINMAZ0576,Ericsson,last
MUSINMAZ0577X,NORTH_WEST,SINALOA,MAZATLAN,23.259399,-106.408997,SINMAZ0577,Ericsson,last
MUSINMAZ0579X,NORTH_WEST,SINALOA,MAZATLAN,23.201099,-106.428001,SINMAZ0579,Ericsson,last
MUSINMAZ0581X,NORTH_WEST,SINALOA,MAZATLAN,23.2169,-106.416,SINMAZ0581,Ericsson,last
MUSINMAZ0582X,NORTH_WEST,SINALOA,MAZATLAN,23.259199,-106.380997,SINMAZ0582,Ericsson,last
MUSINMAZ0583X,NORTH_WEST,SINALOA,MAZATLAN,23.173401,-106.275002,SINMAZ0583,Ericsson,initial
MUSINMAZ0584X,NORTH_WEST,SINALOA,MAZATLAN,23.213499,-106.371002,SINMAZ0584,Ericsson,last
MUSINMAZ0586X,NORTH_WEST,SINALOA,MAZATLAN,23.246401,-106.393997,SINMAZ0586,Ericsson,last
MUSINMAZ0587X,NORTH_WEST,SINALOA,MAZATLAN,23.2297,-106.405998,SINMAZ0587,Ericsson,last
MUSINMAZ0589X,NORTH_WEST,SINALOA,MAZATLAN,23.272499,-106.414002,SINMAZ0589,Ericsson,last
MUSINMAZ0590X,NORTH_WEST,SINALOA,MAZATLAN,23.246201,-106.434998,SINMAZ0590,Ericsson,last
MUSINMAZ0592X,NORTH_WEST,SINALOA,MAZATLAN,23.191099,-106.208,SINMAZ0592,Ericsson,last
MUSINMAZ0593X,NORTH_WEST,SINALOA,MAZATLAN,23.226,-106.424004,SINMAZ0593,Ericsson,last
MUSINMAZ0594X,NORTH_WEST,SINALOA,MAZATLAN,23.267431,-106.383179,SINMAZ0594,Ericsson,last
MUSINMAZ0595X,NORTH_WEST,SINALOA,MAZATLAN,23.236401,-106.375,SINMAZ0595,Ericsson,last
MUSINMAZ0596X,NORTH_WEST,SINALOA,MAZATLAN,23.259399,-106.436997,SINMAZ0596,Ericsson,last
MUSINMAZ0597X,NORTH_WEST,SINALOA,MAZATLAN,23.2393,-106.439003,SINMAZ0597,Ericsson,last
MUSINMAZ0937X,NORTH_WEST,SINALOA,MAZATLAN,23.2519,-106.384003,SINMAZ0937,Ericsson,last
MUSINMAZ0938X,NORTH_WEST,SINALOA,MAZATLAN,23.188101,-106.216003,SINMAZ0938,Ericsson,last
MUSINMAZ0939X,NORTH_WEST,SINALOA,MAZATLAN,23.194799,-106.344002,SINMAZ0939,Ericsson,last
MUSINMAZ0940X,NORTH_WEST,SINALOA,MAZATLAN,23.230101,-106.389999,SINMAZ0940,Ericsson,last
MUSINMAZ4104,NORTH_WEST,SINALOA,MAZATLAN,23.225782,-106.367859,SINMAZ4104,Ericsson,initial
MUSINMAZ4105,NORTH_WEST,SINALOA,MAZATLAN,23.279158,-106.392899,SINMAZ4105,Ericsson,initial
MUSINMOC0598X,NORTH_WEST,SINALOA,MOCORITO,24.9426,-107.737999,SINMOC0598,Ericsson,last
MUSINMOC0599X,NORTH_WEST,SINALOA,MOCORITO,25.1656,-107.891998,SINMOC0599,Ericsson,last
MUSINMOC0941X,NORTH_WEST,SINALOA,MOCORITO,25.4797,-107.927002,SINMOC0941,Ericsson,last
MUSINNVT0601X,NORTH_WEST,SINALOA,NAVOLATO,24.636801,-107.931999,SINNVT0601,Ericsson,last
MUSINNVT0602X,NORTH_WEST,SINALOA,NAVOLATO,24.7644,-107.593002,SINNVT0602,Ericsson,last
MUSINNVT0603X,NORTH_WEST,SINALOA,NAVOLATO,24.7293,-107.779999,SINNVT0603,Ericsson,last
MUSINNVT0604X,NORTH_WEST,SINALOA,NAVOLATO,24.6572,-107.532997,SINNVT0604,Ericsson,last
MUSINNVT0605X,NORTH_WEST,SINALOA,NAVOLATO,24.761299,-107.696999,SINNVT0605,Ericsson,last
MUSINRSR0606X,NORTH_WEST,SINALOA,ROSARIO-SIN,23.034901,-105.876,SINRSR0606,Ericsson,last
MUSINRSR0607X,NORTH_WEST,SINALOA,ROSARIO-SIN,23.0,-105.858002,SINRSR0607,Ericsson,last
MUSINRSR0608X,NORTH_WEST,SINALOA,ROSARIO-SIN,22.988001,-105.860001,SINRSR0608,Ericsson,last
MUSINRSR0609X,NORTH_WEST,SINALOA,ROSARIO-SIN,23.0881,-106.023003,SINRSR0609,Ericsson,last
MUSINRSR0610X,NORTH_WEST,SINALOA,ROSARIO-SIN,22.996901,-105.853996,SINRSR0610,Ericsson,last
MUSINSAA0611X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.448099,-108.07,SINSAA0611,Ericsson,last
MUSINSAA0612X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4583,-108.084999,SINSAA0612,Ericsson,initial
MUSINSAA0613X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4653,-108.088997,SINSAA0613,Ericsson,last
MUSINSAA0614X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4767,-108.086998,SINSAA0614,Ericsson,last
MUSINSAA0615X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.469999,-108.079002,SINSAA0615,Ericsson,last
MUSINSAA0616X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4557,-108.072998,SINSAA0616,Ericsson,last
MUSINSAA0617X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4611,-108.060997,SINSAA0617,Ericsson,last
MUSINSAA0618X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4687,-108.098999,SINSAA0618,Ericsson,last
MUSINSAA0619X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.436199,-108.065002,SINSAA0619,Ericsson,last
MUSINSAA0620X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.439699,-108.089996,SINSAA0620,Ericsson,last
MUSINSAA0621X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4657,-108.013001,SINSAA0621,Ericsson,last
MUSINSAA0622X,NORTH_WEST,SINALOA,SALVADOR_ALVARADO,25.4499,-108.199997,SINSAA0622,Ericsson,last
MUSLPSLP4096,PACIFIC,SAN_LUIS_POTOSI,SAN_LUIS_POTOSI,22.035944,-100.873833,SLPSLP4096,Huawei,initial
MUSLPSLP4098,PACIFIC,SAN_LUIS_POTOSI,SAN_LUIS_POTOSI,22.117719,-100.794995,MUSLPSLP4098,Huawei,last
MUSONBCU0625X,NORTH_WEST,SONORA,BACUM,27.553101,-110.082001,SONBCU0625,Ericsson,last
MUSONBCU0626X,NORTH_WEST,SONORA,BACUM,27.465599,-110.115997,SONBCU0626,Ericsson,last
MUSONCAJ0629X,NORTH_WEST,SONORA,CAJEME,27.5019,-109.93,SONCAJ0629,Ericsson,last
MUSONCAJ0630X,NORTH_WEST,SONORA,CAJEME,27.490601,-109.928001,SONCAJ0630,Ericsson,last
MUSONCAJ0631X,NORTH_WEST,SONORA,CAJEME,27.4956,-109.944,SONCAJ0631,Ericsson,last
MUSONCAJ0632X,NORTH_WEST,SONORA,CAJEME,27.4708,-109.939003,SONCAJ0632,Ericsson,last
MUSONCAJ0635X,NORTH_WEST,SONORA,CAJEME,27.519501,-109.928001,SONCAJ0635,Ericsson,last
MUSONCAJ0637X,NORTH_WEST,SONORA,CAJEME,27.4939,-109.963997,SONCAJ0637,Ericsson,last
MUSONCAJ0638X,NORTH_WEST,SONORA,CAJEME,27.4025,-109.828003,SONCAJ0638,Ericsson,last
MUSONCAJ0640X,NORTH_WEST,SONORA,CAJEME,27.451099,-109.945,SONCAJ0640,Ericsson,last
MUSONCAJ0642X,NORTH_WEST,SONORA,CAJEME,27.477699,-109.957001,SONCAJ0642,Ericsson,last
MUSONCAJ0644X,NORTH_WEST,SONORA,CAJEME,27.444799,-109.932999,SONCAJ0644,Ericsson,last
MUSONCAJ0645X,NORTH_WEST,SONORA,CAJEME,27.578899,-109.926003,SONCAJ0645,Ericsson,last
MUSONCAJ0646X,NORTH_WEST,SONORA,CAJEME,27.454901,-109.893997,SONCAJ0646,Ericsson,last
MUSONCAJ0647X,NORTH_WEST,SONORA,CAJEME,27.5674,-109.943001,SONCAJ0647,Ericsson,last
MUSONCAJ0648X,NORTH_WEST,SONORA,CAJEME,27.431999,-110.019997,SONCAJ0648,Ericsson,last
MUSONCAJ0649X,NORTH_WEST,SONORA,CAJEME,27.4897,-109.954002,SONCAJ0649,Ericsson,last
MUSONCAJ0650X,NORTH_WEST,SONORA,CAJEME,27.5,-109.976997,SONCAJ0650,Ericsson,last
MUSONCAJ0651X,NORTH_WEST,SONORA,CAJEME,27.4911,-109.991997,SONCAJ0651,Ericsson,last
MUSONCAJ0652X,NORTH_WEST,SONORA,CAJEME,27.5151,-109.986,SONCAJ0652,Ericsson,last
MUSONCAJ0654X,NORTH_WEST,SONORA,CAJEME,27.366199,-109.890999,SONCAJ0654,Ericsson,last
MUSONCAJ0655X,NORTH_WEST,SONORA,CAJEME,27.571501,-109.967003,SONCAJ0655,Ericsson,last
MUSONCAJ0656X,NORTH_WEST,SONORA,CAJEME,27.493601,-109.913002,SONCAJ0656,Ericsson,last
MUSONCAJ0657X,NORTH_WEST,SONORA,CAJEME,27.5121,-109.914002,SONCAJ0657,Ericsson,last
MUSONCAJ0658X,NORTH_WEST,SONORA,CAJEME,27.4561,-109.921997,SONCAJ0658,Ericsson,last
MUSONCAJ0659X,NORTH_WEST,SONORA,CAJEME,27.455,-109.940002,SONCAJ0659,Ericsson,last
MUSONCAJ0942X,NORTH_WEST,SONORA,CAJEME,27.507401,-109.944,SONCAJ0942,Ericsson,last
MUSONCAJ0943X,NORTH_WEST,SONORA,CAJEME,27.4646,-109.949997,SONCAJ0943,Ericsson,last
MUSONCAJ0944X,NORTH_WEST,SONORA,CAJEME,27.471701,-109.913002,SONCAJ0944,Ericsson,last
MUSONCAJ0945X,NORTH_WEST,SONORA,CAJEME,27.4793,-109.931,SONCAJ0945,Ericsson,last
MUSONCAJ0946X,NORTH_WEST,SONORA,CAJEME,27.465599,-109.93,SONCAJ0946,Ericsson,last
MUSONCAJ0953X,NORTH_WEST,SONORA,CAJEME,27.4828,-109.971001,SONCAJ0953,Ericsson,last
MUSONEMP0662X,NORTH_WEST,SONORA,EMPALME,27.9592,-110.791,SONEMP0662,Ericsson,last
MUSONETC0664X,NORTH_WEST,SONORA,ETCHOJOA,27.078501,-109.670998,SONETC0664,Ericsson,last
MUSONETC0947X,NORTH_WEST,SONORA,ETCHOJOA,26.9832,-109.651001,SONETC0947,Ericsson,last
MUSONGYM0665X,NORTH_WEST,SONORA,GUAYMAS,27.6038,-110.289002,SONGYM0665,Ericsson,last
MUSONGYM0667X,NORTH_WEST,SONORA,GUAYMAS,27.926399,-110.891998,SONGYM0667,Ericsson,last
MUSONGYM0668X,NORTH_WEST,SONORA,GUAYMAS,27.9167,-110.903,SONGYM0668,Ericsson,last
MUSONGYM0669X,NORTH_WEST,SONORA,GUAYMAS,27.9256,-110.920998,SONGYM0669,Ericsson,last
MUSONGYM0670X,NORTH_WEST,SONORA,GUAYMAS,27.8909,-110.901001,SONGYM0670,Ericsson,last
MUSONGYM0672X,NORTH_WEST,SONORA,GUAYMAS,27.9356,-110.933998,SONGYM0672,Ericsson,last
MUSONGYM0673X,NORTH_WEST,SONORA,GUAYMAS,27.9,-110.917,SONGYM0673,Ericsson,last
MUSONGYM0674X,NORTH_WEST,SONORA,GUAYMAS,27.923901,-110.910004,SONGYM0674,Ericsson,last
MUSONGYM0675X,NORTH_WEST,SONORA,GUAYMAS,27.9072,-110.903,SONGYM0675,Ericsson,last
MUSONGYM0676X,NORTH_WEST,SONORA,GUAYMAS,27.922501,-110.941002,SONGYM0676,Ericsson,last
MUSONGYM0677X,NORTH_WEST,SONORA,GUAYMAS,27.880301,-110.871002,SONGYM0677,Ericsson,last
MUSONGYM0679X,NORTH_WEST,SONORA,GUAYMAS,27.941799,-110.904999,SONGYM0679,Ericsson,last
MUSONGYM0680X,NORTH_WEST,SONORA,GUAYMAS,27.9345,-110.884003,SONGYM0680,Ericsson,last
MUSONGYM0681X,NORTH_WEST,SONORA,GUAYMAS,27.922001,-110.900002,SONGYM0681,Ericsson,last
MUSONGYM0682X,NORTH_WEST,SONORA,GUAYMAS,27.9123,-110.945,SONGYM0682,Ericsson,last
MUSONGYM0684X,NORTH_WEST,SONORA,GUAYMAS,27.9515,-110.928001,SONGYM0684,Ericsson,last
MUSONGYM0685X,NORTH_WEST,SONORA,GUAYMAS,27.9279,-110.870003,SONGYM0685,Ericsson,last
MUSONGYM0686X,NORTH_WEST,SONORA,GUAYMAS,27.952801,-111.055,SONGYM0686,Ericsson,last
MUSONGYM0688X,NORTH_WEST,SONORA,GUAYMAS,27.9678,-111.036003,SONGYM0688,Ericsson,last
MUSONGYM0689X,NORTH_WEST,SONORA,GUAYMAS,27.9702,-111.106003,SONGYM0689,Ericsson,last
MUSONGYM0948X,NORTH_WEST,SONORA,GUAYMAS,27.9258,-110.883003,SONGYM0948,Ericsson,last
MUSONGYM0949X,NORTH_WEST,SONORA,GUAYMAS,27.951099,-111.091003,SONGYM0949,Ericsson,last
MUSONGYM0950X,NORTH_WEST,SONORA,GUAYMAS,28.2523,-111.027,SONGYM0950,Ericsson,last
MUSONHRS0708X,NORTH_WEST,SONORA,HERMOSILLO,28.8008,-110.959,SONHRS0708,Ericsson,last
MUSONHRS0709X,NORTH_WEST,SONORA,HERMOSILLO,28.495701,-111.014999,SONHRS0709,Ericsson,last
MUSONHRS0716X,NORTH_WEST,SONORA,HERMOSILLO,29.1007,-110.966003,SONHRS0716,Ericsson,last
MUSONHRS4093,NORTH_WEST,SONORA,HERMOSILLO,29.174269,-111.021584,SONHRS4093,Ericsson,initial
